-0.13771847	-0.20915967	0.1760547	0.20053035	-0.15033507	0.32323337	0.22426012	0.19606866	-0.09230665	0.3257871	0.07250467	-0.47627175	0.21918282	-0.05308419	0.4097593	0.32879752	-0.53042704	-0.16039643	-0.06779673	0.3367062	-0.1693579	0.36392498	-0.10814603	0.033800423	-0.18146993	-0.17628361	0.29003024	0.26957947	-0.3417849	-0.113525055	-0.4774569	0.15039611	0.25614044	0.15103318	0.14991489	0.30027828	0.0014595963	-0.16091678	0.03221394	0.46709484	-0.06651878	0.28473377	0.13398173	0.17232542	0.1972082	-0.3429435	-0.32309413	0.23903637	-0.27861583	0.47254476	-0.22275877	0.18078524	0.12783898	-0.28911066	-0.2885921	-0.22172262	0.28140485	-0.11918451	0.36139935	0.086319506	0.093928576	-0.45276913	-0.05730402	-0.12886366	0.17666462	-0.15263663	-0.16085686	0.17284866	-0.11417054	-0.003436222	0.017881488	-0.31537956	-0.22975008	0.06999823	-0.103700474	0.16412461	0.064587444	-0.3437028	-0.10352751	-0.36020863	-0.122584015	-0.4035556	-0.0660827	0.112683445	0.19337943	-0.11836556	0.17650446	-0.32060948	0.2496747	0.015652359	-0.08767564	-0.07438532	-0.29123172	-0.14105804	0.2417199	-0.029846981	-0.07016228	0.043853186	0.4381309	0.21561445	-0.3396562	0.16733003	-0.19060212	0.250606	0.2021065	0.37038577	0.05797694	-0.39240623	-0.03259161	-0.12986152	-0.053989977	0.0788605	-0.07912657	0.5998571	-0.06795657	0.08285665	-0.39136335	0.15490377	0.06694778	0.058316983	-0.0329646	-0.65097916	-0.06160986	0.074214384	0.11385853	0.10064036	-0.049073912	0.0686143 
-0.46197078	0.004659717	0.41973153	-0.040642217	-0.066817224	0.0008454185	-0.13113742	0.15800865	0.1963105	0.22636598	-0.012932807	-0.22155274	-0.20010985	-0.08274136	0.47274327	-0.12989785	-0.5432876	-0.14421463	-0.54829675	0.035802227	0.06346706	0.5573377	-0.43735245	-0.124951966	0.09106097	0.14748669	0.12069311	0.25300416	-0.18247044	0.1506776	-0.11817843	0.03695028	0.05774059	-0.11901693	-0.06422944	0.20759524	0.27016714	0.0290972	0.10356163	0.12242828	0.13370067	0.019010797	-0.22668466	0.033807244	0.056221798	-0.24485148	-0.059179734	0.11802581	-0.043059316	-0.030439246	0.14907967	0.21036105	0.1670548	0.013498919	0.122478604	-0.12788609	-0.05018958	-0.08248618	0.005452943	0.28869283	0.09267137	-0.16976635	-0.19177265	-0.070857175	0.41532794	0.12637933	-0.122283965	0.048732374	-0.18200222	-0.31625476	0.31371963	-0.4421876	-0.18766391	-0.20969987	0.07968977	-0.13997118	0.12903039	0.246749	-0.1078648	-0.16252269	-0.13329855	-0.26876298	0.01705531	0.14667746	0.11490384	0.2652215	-0.0126349265	0.061171375	-0.09148295	-0.27108055	0.061546974	-0.66697514	0.09500006	0.17084861	-0.15328538	0.25661296	-0.15552485	0.01105495	0.08526293	-0.15911986	-0.4182841	0.19013871	-0.26606494	0.15784132	0.06527434	0.11034721	0.15938243	-0.017979283	0.015777772	-0.21229354	0.11185475	0.358577	0.29083508	0.29456905	-0.22344002	0.41721627	-0.021416258	0.205031	-0.03332167	0.07332437	0.2303671	-0.42352784	-0.27240345	0.016386712	0.102669634	-0.39183393	0.15344726	0.14006615 
-0.09663176	0.07724362	-0.17110848	-0.080204256	0.23223802	0.06918144	-0.034662567	-0.26945862	-0.0154230585	0.024007047	0.09319082	-0.017210918	0.08370583	-0.27367598	0.3132278	-0.083003834	-0.2063194	-0.007020827	-0.23033345	0.09303855	0.083265804	0.18439098	-0.14398292	-0.37640268	0.010524449	0.30711386	-0.19688281	-0.10430946	-5.5247383e-05	-0.14327061	0.010071155	-0.025935655	0.13349967	0.22699256	0.24456166	0.093719885	0.042431377	-0.20732115	-0.0491584	0.25464442	-0.030074472	-0.08092909	0.006562882	0.019671107	0.09009217	-0.0036836166	-0.22409147	-0.061047092	-0.07037511	-0.10229464	0.28709412	0.41917005	0.049581125	0.092472985	-0.04151897	0.15082124	0.02586548	0.08852936	0.2375177	-0.10617446	-0.21850522	0.12847081	0.19683689	0.012026884	0.46113443	-0.029835075	0.03635327	0.05449612	0.24567431	-0.1580295	-0.14291152	-0.20403093	-0.1731793	-0.1559983	-0.04179303	0.1444731	-0.23399663	-0.01961562	-0.29455233	-0.18957849	-0.1394271	0.120848574	-0.039506976	0.08189211	0.0666994	0.31787068	0.13730988	-0.029939419	0.022375511	0.21962424	0.07486992	-0.059239797	0.005518344	-0.04429164	-0.056716375	-0.13603872	0.11696354	0.10930396	0.08139039	-0.109542444	-0.116425015	0.113257304	-0.23512402	0.18356091	-0.051828686	-0.1541211	-0.07750892	0.25563997	-0.003826342	0.078473575	-0.060635757	0.09802791	0.1141525	0.0972243	-0.024028124	-0.04764953	-0.1387043	-0.039851036	0.08185272	0.07744794	0.13433553	-0.12537135	-0.057515565	0.040279254	-0.13818194	-0.03793571	-0.0915502	-0.0950978 
-0.11366271	-0.087287396	0.26568785	0.25067192	-0.18090555	0.3320807	0.27936313	0.28766528	-0.08104213	0.09267496	-0.010568241	-0.39327127	-0.1331875	0.04828533	0.4584723	0.28646675	-0.38728634	-0.16076307	-0.3060628	0.13537715	-0.23243494	0.28654087	-0.024722721	-0.1900125	-0.12557939	0.051183153	0.36514094	0.18707173	-0.07714009	-0.028803851	-0.54043835	0.07440425	0.19869423	0.11706549	0.20270157	0.36215985	0.15701415	0.023550672	0.09333614	0.7266633	-0.13639049	0.28778413	0.20023641	0.44012544	0.018762413	-0.15359518	-0.10757508	0.09338359	0.014254424	0.32191646	-0.18403716	0.07259159	0.5316029	-0.3555099	-0.16295376	-0.31255227	0.2676523	0.10238856	0.3190419	0.07860155	0.2516558	-0.12156658	0.061410844	-0.26073653	0.29778895	-0.052583016	-0.15745196	0.09232483	-0.24351431	-0.18236388	0.050760858	-0.34005448	-0.21620893	0.0181144	-0.0017288871	0.18455668	0.059530657	-0.27813646	-0.04868775	-0.55717045	-0.18131153	-0.24765274	0.1081535	0.09545629	-0.028968513	0.14998528	0.07832662	-0.42411748	0.17846861	-0.033579566	-0.14055203	-0.31594047	-0.29051986	-0.14817259	0.22981922	0.13670495	0.026514243	0.05883762	0.4320362	0.32876706	-0.32214555	0.051945873	-0.25288826	0.13996194	0.014661787	0.25197992	0.1827561	-0.43090028	-0.24962954	-0.042812556	0.09968633	-0.012737756	-0.15872692	0.65289056	0.021255186	0.12960981	-0.38569933	0.16118585	0.07639109	0.08444973	0.063972466	-0.6224215	-0.18635258	0.041105337	0.18769647	-0.059806556	-0.05567268	0.050836965 
-0.21631855	-0.29307172	-0.015003788	0.097220056	-0.04327976	0.29065558	0.1158079	-0.10518302	0.08500622	0.22465417	0.057980757	-0.42573497	0.027208721	-0.020833213	0.22713184	0.1538234	-0.26471114	-0.08828318	-0.29151824	0.28868207	0.17656922	0.25516456	-0.23946367	-0.025304586	-0.11602783	-0.2866189	-0.06628284	0.25069106	-0.20677534	0.18398017	-0.34815246	0.14324148	0.3187749	0.24723037	0.061241925	0.52567923	-0.07885966	-0.1491216	0.06996894	0.29161566	0.0077072936	0.17776442	0.1897809	0.16360256	0.21342216	-0.36626416	0.009277145	0.16835356	-0.0030196514	0.12907839	-0.24459617	0.1334075	0.14016002	0.2880642	-0.008233036	-0.15172336	0.2218799	-0.0002347404	0.19164474	-0.025589656	-0.027686737	0.038431626	0.12058744	0.14912437	0.09870392	-0.032395754	-0.28100652	0.07768696	0.07292098	-0.28320238	-0.038474806	-0.2639888	-0.1963908	0.04356277	-0.012924239	0.20056738	0.01812414	-0.267577	0.012835453	-0.38129237	-0.3753355	-0.28161773	0.20615098	-0.08238872	0.36184478	-0.12551743	0.11909827	-0.38439593	0.06417493	0.051351905	-0.16297624	-0.18051168	-0.18856086	-0.09388585	0.041745864	0.16906045	-0.22938071	-0.00085088855	0.1624819	0.4184247	-0.25873804	0.091020055	-0.13460684	0.18227081	0.34638634	0.29297367	0.22197999	-0.055841863	-0.11999953	-0.29116175	0.12095651	-0.015923211	-0.11368769	0.2375446	-0.17557065	0.105316944	-0.3334063	0.17769296	0.031576034	0.17183283	-0.0644696	-0.28585824	0.04634439	-0.11098972	0.017581599	-0.18859243	-0.48877138	0.074576676 
-0.024634248	0.14372228	0.05230653	0.27359107	0.24277808	-0.0040896013	0.16178463	-0.07854841	-0.19361512	0.09851402	0.25825137	0.07803386	0.13659504	-0.10831314	0.29461405	-0.055483323	-0.19784424	-0.3137698	-0.1449082	0.0574056	0.06901274	-0.021088859	-0.14694731	0.045291044	-0.4016573	0.123234674	-0.024475407	-0.055430796	0.026028944	-0.18508092	-0.09629247	-0.0021085702	0.052180406	-0.1215588	0.29937333	0.2258578	0.023098705	-0.198468	-0.1277915	0.1220971	0.17620403	0.18955795	-0.1340118	-0.18086988	0.114090204	-0.1769452	-0.17056724	-0.096672416	-0.0019499549	-0.025013933	0.04564093	0.07136617	0.11760639	0.18573746	0.13450666	-0.023795094	0.16034825	-0.26575962	-0.03910531	0.108834825	-0.21602671	-0.11372998	0.18581894	-0.112121135	0.22219703	-0.13434577	-0.16052487	0.06057201	0.08084288	-0.028173706	0.07505101	0.023121675	-0.16382104	-0.006796584	-0.0043479237	-0.005644602	-0.023693748	-0.015380955	-0.1518564	0.09497425	-0.02758367	0.029558077	0.037829783	-0.039511606	-0.042381845	0.31801122	0.010381811	-0.30421802	0.24986069	0.07245118	-0.07669156	-0.15986305	0.13837981	-0.16943707	0.12676206	0.18222244	0.26574728	-0.11476615	0.07174815	0.12187938	-0.073663265	-0.17622513	-0.14702739	0.14890055	0.029230157	0.01597564	-0.12835598	0.046876024	-0.019498566	-0.2630088	-0.028409986	-0.012689134	0.17624587	0.18062684	-0.19946736	0.09008685	-0.06541602	-0.042709563	0.059724238	0.12326802	-0.051954567	-0.25499612	-0.21124266	0.040682532	-0.11085894	0.025155004	-0.06750921	0.048101753 
-0.0741312	-0.1780526	0.4566866	0.118608065	0.09970504	-0.057548225	0.21291152	-0.034040853	-0.031500705	0.249291	-0.0087806955	-0.2580596	-0.23482916	-0.00682943	0.33995107	0.10884255	-0.380537	-0.0067157485	-0.35813692	0.10573783	0.15952396	0.26138818	-0.4973431	0.19588317	0.2302763	-0.048391964	-0.22739667	0.21782123	-0.11782392	-0.13655993	-0.41118646	0.23124245	-0.1890846	0.080399424	-0.14160185	0.13561635	0.027668737	0.017092803	-0.092748836	0.18145503	0.31210873	-0.07153379	-0.2953829	0.108182795	0.010509971	-0.3154625	-0.020347126	0.34368584	-0.011801457	-0.078096576	0.16579364	0.2487695	0.18908224	-0.16127624	0.083197415	0.058584828	0.052310932	0.10037198	0.05867204	0.2825775	-0.23195036	-0.09535321	-0.07579704	0.016805371	0.19458753	0.32829523	0.1236479	0.19768034	0.12605272	-0.3003254	0.21876878	-0.62636185	-0.053861387	-0.12091136	0.10820586	0.17968741	-0.23189318	-0.1238689	-0.1253126	-0.3250127	-0.5733508	-0.14322074	-0.022969877	0.33113578	0.11371404	0.16848047	0.086105146	0.015030475	-0.09212231	0.19934408	-0.13692594	-0.29124892	0.09608792	0.17608808	0.14179578	0.13569097	0.13423018	0.039658215	0.054742835	-0.12251669	-0.39272243	0.1509035	-0.10232386	0.11161601	0.24474367	-0.046674516	0.061638627	-0.25047958	-0.1220222	-0.18379399	0.18942773	0.49359003	0.030869896	0.18413492	0.013541074	-0.017798815	-0.40707296	0.05334068	-0.08833995	-0.14936614	0.024102962	-0.24160098	-0.044976156	-0.31557247	-0.003999647	-0.005181936	-0.0816645	-0.010939174 
-0.0056276238	0.08845472	-0.18466726	0.02735838	0.2176965	0.112169966	0.08890204	-0.19563766	-0.06650336	0.055038627	0.060271967	0.08371563	0.08091933	-0.27813396	0.19962823	0.00037616634	-0.29594523	0.028028233	-0.19446944	0.16737348	0.033787176	0.11629346	-0.12585141	-0.3557912	-0.12240693	0.33934352	-0.09980987	-0.12891948	-0.031682655	-0.28610063	-0.0096945735	-0.15369852	0.004036281	0.23397699	0.1478179	0.11939675	0.053529397	-0.18613194	-0.1073845	0.15981427	-0.021258874	-0.07916727	-0.18413031	0.051921867	0.05513659	0.01541156	-0.1880339	-0.06383836	-0.08255448	-0.0790419	0.15058777	0.30082187	-0.00015885654	0.07746676	-0.009508333	0.07102624	-0.040758926	0.012560558	0.18632852	-0.12446567	-0.25010338	0.07888412	0.25151548	-0.090294175	0.4318694	-0.046288587	-0.03342164	0.13735588	0.13294728	-0.04141682	-0.0782755	-0.14403965	-0.101242594	-0.10924784	-0.10312019	0.09970282	-0.17236045	-0.0128308125	-0.1683946	-0.10435605	-0.21359703	0.11501941	0.050784707	0.05233056	-0.011843542	0.18594988	0.13129547	-0.23859552	0.083059594	0.09665677	0.095384926	0.016331537	0.11919005	-0.040467653	-0.05767404	-0.10541962	-0.03290081	-0.04349769	-0.024198743	-0.07367371	-0.030290117	0.12245731	-0.3402936	0.14412463	-0.06749903	-0.12740362	0.07155471	0.16856639	0.10215137	0.0013067176	-0.09967645	0.106026724	0.031279333	0.033110876	0.06372849	-0.008793251	-0.19814801	-0.06312783	0.14400516	0.018663486	0.054361265	-0.19552086	-0.2129217	0.14868747	-0.2628805	-0.1134113	-0.055702485	-0.15436438 
-0.1178265	0.21137929	0.2027565	0.088449694	0.07305393	-0.0109339785	0.17482735	0.06402503	-0.18391341	0.22468184	0.34321132	-0.015053719	0.03267451	-0.19146928	0.14634359	-0.1281449	-0.1513657	0.06577053	-0.2753685	0.1769607	-0.15106337	0.24466056	-0.35391682	0.060090695	-0.1150897	-0.026621806	-0.3185233	0.0124501325	0.21930857	0.03894388	-0.4371152	0.009619843	-0.18542661	-0.17865425	0.16369687	0.057807498	-0.049505856	-0.0958228	-0.17174953	0.0036340905	-0.09400016	0.22713587	-0.3797264	-0.17829098	-0.124050215	-0.07860698	0.0068280506	0.0643047	0.053482015	-0.042777218	0.2772241	0.08461114	0.21771227	0.0037792062	0.17800285	0.031526573	0.23041919	0.053387918	0.25162235	0.086245336	-0.16717246	-0.0836508	0.27813536	0.0068777762	0.26160347	0.07431082	0.051525936	0.04602564	0.20171443	-0.03862055	0.2273306	-0.29646495	-0.17476578	-0.117422596	0.3426394	0.29245877	-0.16746691	-0.19889407	-0.23843907	0.06491853	-0.3325352	-0.12646948	-0.016907506	0.2510194	0.21585347	0.2005105	-0.006520431	-0.3376654	-0.06500273	0.12888454	0.17791057	-0.25887024	0.15491845	0.05384771	-0.41719764	0.17385444	0.16168663	-0.08957256	-0.12762791	0.179588	-0.10294119	0.18613541	0.05046057	-0.10659076	0.3489513	-0.211749	-0.001276785	-0.13810177	0.05480526	-0.31738088	0.09729352	0.3077347	-0.088086344	0.16748783	0.04282343	-0.050906092	-0.15681544	-0.20380643	-0.02079007	-0.019172817	-0.030567445	-0.17833154	-0.30057234	-0.32617223	0.0012044358	-0.04523814	0.08385243	0.05050226 
0.18069775	-0.0007766552	-0.02295398	0.06323758	0.08008407	0.17720398	0.18945174	0.039240524	0.14283648	0.15617613	-0.044670075	-0.010030578	0.08547978	-0.20106749	0.35288402	0.06173827	-0.3471723	-0.04287078	-0.16327767	0.22566317	0.020191982	0.08565579	-0.15242419	-0.11864682	-0.21180166	0.30251828	-0.10482399	-0.012012748	-0.037146483	-0.1367475	0.15962923	-0.0009231039	-0.04232556	0.19645488	-0.06314624	0.17966993	0.017260855	-0.0435883	-0.17367661	0.23140812	-0.08674213	0.036482207	-0.10356878	0.13373356	0.11578803	-0.020857537	-0.0438107	-0.2550898	-0.13709854	-0.027123176	0.016611092	0.1430304	-0.00950981	0.087866254	-0.13661727	0.015574696	0.034269553	-0.126501	0.018541416	-0.04987603	-0.12724447	0.0049304347	0.10379616	0.08942193	0.32797366	-0.30460963	-0.0019099746	0.06260647	-0.006553357	0.019257177	-0.03746087	-0.05619792	-0.15265022	-0.0063051046	-0.06194471	-0.025912955	-0.25651708	-0.17411537	0.0019494386	-0.0029783067	-0.2654361	-0.002713113	-0.048746202	0.11777628	0.078641094	0.05626412	0.093971826	-0.30345434	0.23860832	0.10805024	0.12473235	0.002540644	0.07200307	-0.18240678	-0.0111139845	0.03792966	-0.0035197195	-0.10112486	0.20144153	0.04898692	-0.010937164	-0.04689358	-0.08521145	0.26848495	-0.13266407	0.040958874	0.05831759	-0.058015868	0.24249068	-0.064934455	-0.032136135	0.06815115	-0.15563123	0.025389234	0.06975918	0.12931156	-0.0053643277	0.077877045	0.054526236	-0.038128126	-0.15700108	-0.090165734	-0.044709608	0.03593854	-0.1702164	-0.27614436	-0.23058176	-0.22840473 
